chapter,verse,sanskrit,english,transliteration,verse_id
18,22,यत्तु कृत्स्नवदेकस्मिन्कार्ये सक्तमहैतुकम् |अतत्त्वार्थवदल्पं च तत्तामसमुदाहृतम् |,"Again, that knowledge which clings to one body as if it were the whole, and which is irrational, has no real object and is trivial, has been declared as Tamasika.",yattu kṛtsnavadekasminkārye saktamahaitukam .atattvārthavadalpaṃ ca tattāmasamudāhṛtam,BG_18_22
18,23,नियतं सङ्गरहितमरागद्वेषतः कृतम् |अफलप्रेप्सुना कर्म यत्तत्सात्त्विकमुच्यते |,"That action which is ordained by the scriptures and is not accompanied by the sense of doership, and has been done without any partiality or prejudice by one who seeks no return, is called Sattvika.",niyataṃ saṅgarahitamarāgadveṣataḥ kṛtam .aphalaprepsunā karma yattatsāttvikamucyate,BG_18_23
18,24,यत्तु कामेप्सुना कर्म साहंकारेण वा पुनः |क्रियते बहुलायासं तद्राजसमुदाहृतम् |,"That action, however, which involves much strain and is performed by one who seeks enjoyments or by a man full of egotism, has been spoken of as Rajasika.",yattu kāmepsunā karma sāhaṃkāreṇa vā punaḥ .kriyate bahulāyāsaṃ tadrājasamudāhṛtam,BG_18_24
18,25,अनुबन्धं क्षयं हिंसामनपेक्ष्य च पौरुषम् |मोहादारभ्यते कर्म यत्तत्तामसमुच्यते |,"That action which is undertaken through sheer ignorance, without counting the upshot, loss to oneself, injury to others and one’s own capacity, is declared as Tamasika.",anubandhaṃ kṣayaṃ hiṃsāmanapekṣya ca pauruṣam .mohādārabhyate karma yattattāmasamucyate,BG_18_25
18,26,मुक्तसङ्गोऽनहंवादी धृत्युत्साहसमन्वितः |सिद्ध्यसिद्ध्योर्निर्विकारः कर्ता सात्त्विक उच्यते |,"Free from attachment, unegoistic, endowed with firmness and vigour and unswayed by success and failure—such a doer is said to be Sattvika.",muktasaṅgo.anahaṃvādī dhṛtyutsāhasamanvitaḥ .siddhyasiddhyornirvikāraḥ kartā sāttvika ucyate,BG_18_26
18,28,अयुक्तः प्राकृतः स्तब्धः शठो नैष्कृतिकोऽलसः |विषादी दीर्घसूत्री च कर्ता तामस उच्यते |,"Lacking piety and self-control, uncultured, arrogant, deceitful, inclined to rob others of their livelihood, slothful, down-hearted and procrastinating, such a doer is called Tamasika.",ayuktaḥ prākṛtaḥ stabdhaḥ śaṭho naiṣkṛtiko.alasaḥ .viṣādī dīrghasūtrī ca kartā tāmasa ucyate,BG_18_28
18,30,प्रवृत्तिं च निवृत्तिं च कार्याकार्ये भयाभये |बन्धं मोक्षं च या वेत्ति बुद्धिः सा पार्थ सात्त्विकी |,"The intellect which correctly determines the paths of activity and renunciation, what ought to be done and what should not be done, what is fear and what is fearlessness, and what is bondage and what is liberation, that intellect is Sattvika.",pravṛttiṃ ca nivṛttiṃ ca kāryākārye bhayābhaye .bandhaṃ mokṣaṃ ca yā vetti buddhiḥ sā pārtha sāttvikī,BG_18_30
18,31,यया धर्ममधर्मं च कार्यं चाकार्यमेव च |अयथावत्प्रजानाति बुद्धिः सा पार्थ राजसी |,"By which a person knows what is duty and what is not duty, what is action and what is inaction, that intellect, O Partha, is Rajasic. The intellect by which man does not truly perceive what is Dharma and what is Adharma, what ought to be done and what should not be done,—that intellect is Rajasika.",yayā dharmamadharmaṃ ca kāryaṃ cākāryameva ca .ayathāvatprajānāti buddhiḥ sā pārtha rājasī,BG_18_31
18,32,अधर्मं धर्ममिति या मन्यते तमसावृता |सर्वार्थान्विपरीतांश्च बुद्धिः सा पार्थ तामसी |,"The intellect which imagines even Adharma to be Dharma, and sees all other things upside-down,—wrapped in ignorance, that intellect is Tamasika, Arjuna.",adharmaṃ dharmamiti yā manyate tamasāvṛtā .sarvārthānviparītāṃśca buddhiḥ sā pārtha tāmasī,BG_18_32
18,33,धृत्या यया धारयते मनःप्राणेन्द्रियक्रियाः |योगेनाव्यभिचारिण्या धृतिः सा पार्थ सात्त्विकी |,"The unwavering firmness by which man controls through the Yoga of meditation the functions of the mind, the vital airs and the senses—that firmness, Arjuna, is Sattvika.",dhṛtyā yayā dhārayate manaḥprāṇendriyakriyāḥ .yogenāvyabhicāriṇyā dhṛtiḥ sā pārtha sāttvikī,BG_18_33
18,34,यया तु धर्मकामार्थान्धृत्या धारयतेऽर्जुन |प्रसङ्गेन फलाकाङ्क्षी धृतिः सा पार्थ राजसी |,"The Dhrti, however, by which the man seeking a reward for his actions, clutches with extreme fondness virtues, earthly possessions and worldly enjoyments,—that Dhrti is Rajasika, Arjuna.",yayā tu dharmakāmārthāndhṛtyā dhārayate.arjuna .prasaṅgena phalākāṅkṣī dhṛtiḥ sā pārtha rājasī,BG_18_34
18,35,यया स्वप्नं भयं शोकं विषादं मदमेव च |न विमुञ्चति दुर्मेधा धृतिः सा पार्थ तामसी |,"The firmness by which a foolish person does not give up sleep, fear, grief, despondency, and pride — that firmness, O Partha, is Tāmasika",yayā svapnaṃ bhayaṃ śokaṃ viṣādaṃ madameva ca .na vimuñcati durmedhā dhṛtiḥ sā pārtha tāmasī,BG_18_35
18,36,सुखं त्विदानीं त्रिविधं शृणु मे भरतर्षभ |अभ्यासाद्रमते यत्र दुःखान्तं च निगच्छति |,"Now hear from Me the threefold joy too. That is which the striver finds enjoyments through practice of adoration, meditation and service to God etc., and whereby he reaches the end of sorrow.",sukhaṃ tvidānīṃ trividhaṃ śṛṇu me bharatarṣabha .abhyāsādramate yatra duḥkhāntaṃ ca nigacchati,BG_18_36
18,39,यदग्रे चानुबन्धे च सुखं मोहनमात्मनः |निद्रालस्यप्रमादोत्थं तत्तामसमुदाहृतम् |,"That which stupefies the self during its enjoyment as well as in the end, derived from sleep, indolence and obstinate error; such delight has been called Tamasika.",yadagre cānubandhe ca sukhaṃ mohanamātmanaḥ .nidrālasyapramādotthaṃ tattāmasamudāhṛtam,BG_18_39
18,41,ब्राह्मणक्षत्रियविशां शूद्राणां च परन्तप |कर्माणि प्रविभक्तानि स्वभावप्रभवैर्गुणैः |,"The duties of the Brahmanas, the Ksatriyas and the Vaisyas, as well as of the Sudras, have been divided according to their inborn qualities, Arjuna.",brāhmaṇakṣatriyaviśāṃ śūdrāṇāṃ ca parantapa .karmāṇi pravibhaktāni svabhāvaprabhavairguṇaiḥ,BG_18_41
18,43,शौर्यं तेजो धृतिर्दाक्ष्यं युद्धे चाप्यपलायनम् |दानमीश्वरभावश्च क्षात्रं कर्म स्वभावजम् |,"Exhibition of valour, fearlessness, firmness, cleverness and steadiness in battle, bestowing gifts, and lordliness—all these constitute the natural duty of a Ksatriya.",śauryaṃ tejo dhṛtirdākṣyaṃ yuddhe cāpyapalāyanam .dānamīśvarabhāvaśca kṣātraṃ karma svabhāvajam,BG_18_43
18,44,कृषिगौरक्ष्यवाणिज्यं वैश्यकर्म स्वभावजम् |परिचर्यात्मकं कर्म शूद्रस्यापि स्वभावजम् |,"Agriculture, rearing of cows and honest exchange of merchandise—these constitute the natural duty of a Vaisya. And service of the other classes in the natural duty of a Sudra.",kṛṣigaurakṣyavāṇijyaṃ vaiśyakarma svabhāvajam .paricaryātmakaṃ karma śūdrasyāpi svabhāvajam,BG_18_44
